A B C D E
126,204 304,26 279,51 0,330 117,213
315,15 330,0 330,0 327,3 330,0
330,0 330,0 330,0 300,30 330,0
330,0 325,5 330,0 330,0 330,0
297,33 330,0 330,0 330,0 330,0
330,0 330,0 330,0 330,0 322,8
313,17 330,0 330,0 330,0 330,0
298,32 330,0 330,0 330,0 330,0
330,0 321,9 330,0 330,0 330,0
330,0 323,7 330,0 330,0 330,0
330,0 330,0 311,19 330,0 330,0
330,0 307,23 220,110 330,0 330,0
330,0 325,5 330,0 330,0 330,0
326,4 325,5 281,49 300,30 324,6
330,0 325,5 330,0 330,0 330,0
330,0 330,0 319,11 330,0 313,17
125,205 302,28 283,47 11,319 135,195
313,17 330,0 330,0 330,0 330,0
330,0 330,0 317,13 330,0 330,0
330,0 325,5 330,0 330,0 330,0
330,0 330,0 330,0 330,0 322,8
330,0 330,0 311,19 330,0 330,0
330,0 326,4 330,0 330,0 330,0
330,0 330,0 330,0 330,0 322,8
330,0 330,0 330,0 300,30 330,0
330,0 322,8 283,47 330,0 326,4
330,0 324,6 300,30 330,0 330,0
330,0 325,5 330,0 330,0 330,0
330,0 307,23 220,110 330,0 330,0
125,205 302,28 282,48 0,330 134,196
323,7 330,0 330,0 321,9 330,0
313,17 330,0 330,0 330,0 330,0
315,15 330,0 330,0 327,3 330,0
291,39 330,0 318,12 330,0 312,18
298,32 330,0 330,0 330,0 330,0
330,0 330,0 330,0 300,30 330,0
330,0 330,0 321,9 330,0 330,0
314,16 330,0 330,0 330,0 330,0
330,0 320,10 330,0 330,0 330,0
330,0 330,0 311,19 330,0 330,0
330,0 330,0 330,0 330,0 322,8
313,17 330,0 330,0 330,0 330,0
330,0 330,0 330,0 300,30 330,0
330,0 325,5 330,0 330,0 330,0
291,39 330,0 319,11 330,0 310,20
330,0 322,8 283,47 330,0 326,4
125,205 302,28 287,43 0,330 133,197
315,15 330,0 330,0 327,3 330,0
330,0 330,0 318,12 330,0 330,0
330,0 330,0 330,0 330,0 322,8
330,0 307,23 220,110 330,0 330,0
330,0 330,0 311,19 330,0 330,0
330,0 322,8 283,47 330,0 326,4
315,15 330,0 330,0 327,3 330,0
291,39 330,0 318,12 330,0 312,18
313,17 330,0 330,0 330,0 330,0
325,5 319,11 330,0 330,0 330,0
330,0 320,10 330,0 330,0 330,0
236,94 97,233 208,122 212,118 282,48
321,9 322,8 286,44 330,0 325,5
330,0 325,5 330,0 330,0 330,0
330,0 330,0 320,10 330,0 330,0
314,16 330,0 330,0 330,0 330,0
315,15 330,0 330,0 327,3 330,0
297,33 330,0 330,0 330,0 330,0
118,212 303,27 278,52 20,310 130,200
330,0 330,0 319,11 330,0 313,17
330,0 325,5 330,0 330,0 330,0
330,0 325,5 330,0 330,0 330,0
330,0 325,5 330,0 330,0 330,0
330,0 330,0 330,0 330,0 322,8
330,0 322,8 283,47 330,0 326,4
292,38 322,8 330,0 330,0 330,0
330,0 307,23 220,110 330,0 330,0
315,15 330,0 330,0 327,3 330,0
126,204 301,29 281,49 0,330 135,195
313,17 330,0 330,0 330,0 330,0
330,0 330,0 311,19 330,0 330,0
282,48 330,0 317,13 330,0 315,15
330,0 330,0 317,13 330,0 330,0
330,0 325,5 330,0 330,0 330,0
330,0 330,0 330,0 300,30 330,0
314,16 330,0 330,0 330,0 330,0
330,0 330,0 317,13 330,0 330,0
330,0 330,0 330,0 330,0 316,14
286,44 87,243 210,120 330,0 310,20
330,0 330,0 330,0 330,0 322,8
330,0 330,0 311,19 330,0 330,0
313,17 330,0 330,0 330,0 330,0
330,0 330,0 330,0 300,30 330,0
315,15 330,0 330,0 327,3 330,0
330,0 325,5 330,0 330,0 330,0
330,0 330,0 320,10 330,0 330,0
126,204 302,28 280,50 0,330 133,197
330,0 326,4 330,0 330,0 330,0
312,18 293,37 179,151 330,0 330,0
330,0 325,5 306,24 330,0 330,0
314,16 330,0 330,0 330,0 330,0
330,0 330,0 324,6 315,15 330,0
330,0 325,5 330,0 330,0 330,0
315,15 330,0 330,0 327,3 330,0
330,0 325,5 330,0 330,0 330,0
298,32 330,0 330,0 330,0 330,0
330,0 330,0 330,0 330,0 324,6
291,39 330,0 318,12 330,0 312,18
321,9 325,5 330,0 330,0 330,0
330,0 330,0 317,13 330,0 330,0
322,8 330,0 330,0 322,8 330,0
330,0 330,0 327,3 315,15 330,0
330,0 330,0 311,19 330,0 330,0
330,0 325,5 330,0 330,0 330,0
315,15 330,0 330,0 327,3 330,0
234,96 330,0 330,0 330,0 330,0
330,0 315,15 321,9 330,0 330,0
217,113 232,98 57,273 0,330 197,133
291,39 330,0 318,12 330,0 312,18
330,0 325,5 330,0 330,0 330,0
330,0 308,22 269,61 261,69 200,130
330,0 330,0 311,19 330,0 330,0
313,17 330,0 330,0 330,0 330,0
291,39 330,0 318,12 330,0 312,18
330,0 325,5 330,0 330,0 330,0
315,15 330,0 330,0 327,3 330,0
265,65 322,8 294,36 203,127 310,20
286,44 87,243 209,121 330,0 309,21
328,2 330,0 330,0 330,0 313,17
330,0 330,0 311,19 330,0 330,0
315,15 330,0 330,0 327,3 330,0
297,33 330,0 330,0 330,0 330,0
313,17 330,0 330,0 330,0 330,0
330,0 325,5 330,0 330,0 330,0
289,41 88,242 212,118 330,0 308,22
330,0 330,0 330,0 330,0 306,24
330,0 323,7 330,0 330,0 330,0
314,16 330,0 330,0 330,0 330,0
330,0 322,8 283,47 330,0 326,4
330,0 325,5 330,0 330,0 330,0
313,17 330,0 330,0 330,0 330,0
330,0 326,4 330,0 330,0 330,0
291,39 330,0 318,12 330,0 312,18
330,0 330,0 330,0 300,30 330,0
330,0 325,5 330,0 330,0 330,0
312,18 330,0 330,0 330,0 327,3
314,16 330,0 330,0 330,0 330,0
123,207 299,31 278,52 0,330 136,194
330,0 322,8 283,47 330,0 326,4
297,33 330,0 330,0 330,0 330,0
330,0 306,24 221,109 330,0 330,0
330,0 325,5 330,0 330,0 330,0
330,0 330,0 330,0 330,0 322,8
313,17 330,0 330,0 330,0 330,0
181,149 192,138 204,126 167,163 262,68
175,155 163,167 166,164 181,149 164,166
330,0 319,11 273,57 330,0 330,0
330,0 330,0 314,16 330,0 330,0
330,0 330,0 304,26 330,0 330,0
330,0 330,0 330,0 330,0 322,8
314,16 330,0 325,5 330,0 321,9
283,47 285,45 242,88 289,41 205,125
249,81 279,51 247,83 202,128 240,90
330,0 328,2 295,35 314,16 328,2
330,0 330,0 329,1 330,0 324,6
181,149 163,167 166,164 181,149 164,166
330,0 326,4 306,24 330,0 328,2
323,7 308,22 314,16 291,39 310,20
330,0 330,0 330,0 287,43 330,0
287,43 297,33 295,35 321,9 330,0
324,6 329,1 330,0 309,21 330,0
330,0 330,0 317,13 330,0 330,0
313,17 330,0 330,0 330,0 330,0
330,0 325,5 330,0 330,0 330,0
288,42 90,240 208,122 318,12 309,21
321,9 322,8 284,46 330,0 326,4
291,39 330,0 318,12 330,0 312,18
330,0 330,0 330,0 330,0 322,8
330,0 330,0 311,19 330,0 330,0
313,17 330,0 330,0 330,0 330,0
315,15 330,0 330,0 327,3 330,0
330,0 325,5 330,0 330,0 330,0
330,0 330,0 330,0 330,0 318,12
330,0 330,0 330,0 330,0 322,8
297,33 330,0 330,0 330,0 330,0
308,22 323,7 284,46 0,330 326,4
285,45 86,244 215,115 330,0 308,22
329,1 330,0 315,15 330,0 330,0
330,0 330,0 330,0 300,30 330,0
315,15 330,0 330,0 327,3 330,0
291,39 330,0 318,12 330,0 312,18
330,0 330,0 330,0 330,0 322,8
147,183 300,30 275,55 330,0 133,197
322,8 330,0 320,10 330,0 330,0
330,0 305,25 230,100 330,0 327,3
330,0 330,0 330,0 330,0 322,8
330,0 325,5 330,0 330,0 330,0
315,15 330,0 330,0 327,3 330,0
291,39 330,0 318,12 330,0 312,18
330,0 330,0 311,19 330,0 330,0
330,0 325,5 330,0 330,0 330,0
313,17 330,0 330,0 330,0 330,0
286,44 87,243 215,115 330,0 308,22
298,32 330,0 330,0 330,0 330,0
315,15 330,0 330,0 327,3 326,4
330,0 330,0 305,25 330,0 330,0
330,0 322,8 283,47 330,0 326,4
330,0 330,0 330,0 300,30 330,0
126,204 301,29 282,48 0,330 133,197
330,0 325,5 330,0 330,0 330,0
313,17 330,0 330,0 330,0 330,0
330,0 330,0 330,0 308,22 330,0
330,0 307,23 220,110 330,0 330,0
315,15 330,0 330,0 327,3 330,0
330,0 322,8 283,47 330,0 326,4
330,0 330,0 311,19 330,0 330,0
298,32 330,0 330,0 315,15 330,0
126,204 301,29 278,52 0,330 133,197
330,0 325,5 330,0 330,0 330,0
330,0 330,0 330,0 330,0 322,8
291,39 330,0 318,12 330,0 312,18
313,17 330,0 330,0 330,0 330,0
330,0 322,8 283,47 330,0 326,4
330,0 326,4 330,0 330,0 330,0
325,5 319,11 330,0 330,0 330,0
330,0 307,23 220,110 330,0 330,0
125,205 302,28 282,48 0,330 134,196
315,15 330,0 330,0 327,3 330,0
330,0 323,7 330,0 330,0 330,0
330,0 325,5 330,0 330,0 330,0
330,0 330,0 311,19 330,0 330,0
327,3 330,0 330,0 330,0 319,11
172,158 330,0 330,0 330,0 330,0
254,76 234,96 109,221 330,0 22,308
330,0 325,5 330,0 330,0 330,0
330,0 325,5 330,0 330,0 330,0
330,0 322,8 283,47 330,0 326,4
330,0 330,0 330,0 330,0 322,8
291,39 330,0 318,12 330,0 312,18
315,15 330,0 330,0 327,3 330,0
158,172 259,71 184,146 330,0 141,189
313,17 330,0 330,0 330,0 330,0
308,22 330,0 330,0 20,310 330,0
330,0 330,0 317,13 319,11 313,17
330,0 330,0 330,0 330,0 322,8
330,0 330,0 317,13 330,0 330,0
172,158 330,0 330,0 330,0 330,0
330,0 330,0 317,13 330,0 330,0
330,0 326,4 330,0 330,0 330,0
330,0 325,5 330,0 330,0 330,0
330,0 330,0 330,0 330,0 322,8
306,24 330,0 330,0 208,122 330,0
330,0 321,9 281,49 330,0 327,3
330,0 330,0 327,3 315,15 330,0
297,33 330,0 330,0 330,0 330,0
330,0 330,0 330,0 145,185 330,0
313,17 330,0 330,0 330,0 330,0
330,0 330,0 311,19 330,0 330,0
330,0 330,0 330,0 330,0 322,8
330,0 324,6 330,0 330,0 330,0
330,0 330,0 330,0 330,0 322,8
80,250 91,239 218,112 321,9 308,22
315,15 330,0 330,0 327,3 330,0
297,33 330,0 330,0 330,0 330,0
330,0 322,8 289,41 330,0 326,4
296,34 330,0 330,0 330,0 330,0
330,0 330,0 317,13 330,0 330,0
330,0 325,5 330,0 330,0 330,0
330,0 330,0 317,13 319,11 313,17
330,0 330,0 330,0 0,330 330,0
330,0 322,8 283,47 330,0 326,4
297,33 330,0 330,0 330,0 330,0
315,15 330,0 330,0 327,3 330,0
330,0 330,0 317,13 330,0 330,0
330,0 326,4 330,0 330,0 330,0
122,208 330,0 330,0 330,0 330,0
330,0 322,8 283,47 330,0 326,4
297,33 330,0 330,0 330,0 330,0
315,15 330,0 330,0 327,3 330,0
330,0 330,0 330,0 0,330 330,0
330,0 330,0 330,0 330,0 322,8
60,270 101,229 195,135 330,0 285,45
321,9 325,5 330,0 330,0 330,0
172,158 330,0 330,0 330,0 330,0
315,15 330,0 330,0 327,3 330,0
293,37 330,0 321,9 0,330 313,17
330,0 322,8 283,47 330,0 326,4
282,48 330,0 330,0 330,0 330,0
330,0 312,18 330,0 330,0 319,11
330,0 330,0 311,19 330,0 330,0
325,5 319,11 330,0 330,0 330,0
74,256 108,222 192,138 330,0 281,49
330,0 330,0 330,0 330,0 322,8
330,0 322,8 283,47 330,0 326,4
282,48 330,0 330,0 330,0 330,0
288,42 330,0 330,0 330,0 330,0
330,0 330,0 327,3 0,330 330,0
330,0 322,8 283,47 330,0 326,4
330,0 325,5 330,0 330,0 330,0
322,8 330,0 330,0 330,0 301,29
296,34 330,0 330,0 330,0 330,0
264,66 213,117 135,195 315,15 48,282
330,0 330,0 311,19 330,0 330,0
330,0 320,10 330,0 330,0 330,0
314,16 330,0 330,0 330,0 330,0
330,0 328,2 330,0 315,15 330,0
330,0 330,0 330,0 330,0 322,8
330,0 330,0 330,0 0,330 330,0
282,48 330,0 330,0 330,0 330,0
330,0 308,22 330,0 330,0 288,42
330,0 322,8 283,47 330,0 326,4
248,82 125,205 327,3 330,0 298,32
166,164 330,0 330,0 330,0 330,0
298,32 330,0 330,0 330,0 330,0
330,0 309,21 197,133 330,0 314,16
330,0 330,0 330,0 330,0 322,8
330,0 320,10 330,0 330,0 323,7
310,20 329,1 330,0 330,0 330,0
330,0 323,7 330,0 330,0 330,0
302,28 330,0 330,0 0,330 330,0
